Type,Latitude,Longitude,Date,Time,Descriptions
Roadwork,1.368145758,103.7652118,12/2/18,9:43:00 AM,Roadworks on Upper Bukit Timah Road (towards City) after Cashew Road. Avoid left lane.
Heavy Traffic,1.28761431,103.7949038,12/2/18,9:42:00 AM,Heavy Traffic on AYE (towards Tuas) at Normanton Park Exit.
Roadwork,1.323009438,103.8262166,12/2/18,9:41:00 AM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road. Avoid left lane.
Roadwork,1.361666988,103.8733657,12/2/18,9:41:00 AM,Roadworks on Yio Chu Kang Road (towards Serangoon Garden Way) after St. Helier`s Avenue.
Roadwork,1.40064276,103.8925136,12/2/18,9:41:00 AM,Roadworks on TPE (towards PIE) at Sengkang Exit.
Roadwork,1.318016008,103.8348441,12/2/18,9:39:00 AM,Roadworks on Dunearn Road (towards City) after Wayang Satu Flyover. Avoid left lane.
Roadwork,1.367061871,103.9468044,12/2/18,9:38:00 AM,Roadworks on TPE (towards SLE) after Tampines Ave 12 Exit. Avoid lane 1.
Accident,1.425583632,103.7890353,12/2/18,9:36:00 AM,Accident on SLE (towards CTE) after Woodlands Ave 2 Exit. Avoid lane 3.
Roadwork,1.30614286,103.8389689,12/2/18,9:33:00 AM,Roadworks on Cairnhill Circle (towards Cairnhill Rise) after CTE.
Roadwork,1.390602401,103.8602939,12/2/18,9:31:00 AM,Roadworks on Yio Chu Kang Road (towards Tamarind Road) after TPE. Avoid right lane.
Roadwork,1.371171192,103.8286098,12/2/18,9:27:00 AM,Roadworks on Upper Thomson Road (towards Newton) after Yio Chu Kang Road. Avoid left lane.
Accident,1.327534331,103.8848223,12/2/18,9:26:00 AM,Accident on KPE (towards ECP) after Airport Rd Entrance. Avoid lane 3.
Vehicle breakdown,1.42580031,103.788223,12/2/18,9:19:00 AM,Vehicle breakdown on SLE (towards BKE) before Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit. Avoid lane 2.
Vehicle breakdown,1.369716526,103.7787724,12/2/18,8:42:00 AM,Vehicle breakdown on BKE (towards PIE) before Dairy Farm Rd Exit.
Heavy Traffic,1.357542726,103.9626717,12/2/18,8:34:00 AM,Heavy Traffic on TPE (towards PIE) between Pasir Ris Dr 8 Exit and PIE Exit.
Vehicle breakdown,1.297242787,103.7833923,12/2/18,8:15:00 AM,Vehicle breakdown on AYE (towards MCE) at North Buona Vista Rd Exit.
Heavy Traffic,1.350884005,103.9627058,12/2/18,8:10:00 AM,Heavy Traffic on PIE (towards Changi Airport) at TPE Exit.
Heavy Traffic,1.313290786,103.8043399,12/2/18,8:10:00 AM,Heavy Traffic on Farrer Road (towards Queensway) between MacRitchie viaduct and Farrer Flyover.
Vehicle breakdown,1.27705396,103.8260871,12/2/18,8:07:00 AM,Vehicle breakdown on AYE (towards Tuas) at Lower Delta Rd Exit.
Vehicle breakdown,1.373137914,103.7259482,12/2/18,8:05:00 AM,Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
Heavy Traffic,1.346997289,103.6917869,12/2/18,8:02:00 AM,Heavy Traffic on PIE (towards Tuas) at Pioneer Rd North Exit.
Accident,1.314366131,103.9357461,12/2/18,7:59:00 AM,Accident on Upper East Coast Road (towards City) after Bayshore Road with congestion till Bedok South Avenue 3. Avoid right lane.
Vehicle breakdown,1.294699253,103.8759156,12/2/18,7:59:00 AM,Vehicle breakdown on MCE (towards AYE) before ECP (City) Entrance.
Heavy Traffic,1.372155762,103.9086091,12/2/18,7:57:00 AM,Heavy Traffic on KPE (towards ECP) between Buangkok Dr Exit and Buangkok Dr Entrance.
Heavy Traffic,1.323540223,103.7197021,12/2/18,7:56:00 AM,Heavy Traffic on AYE (towards Tuas) between Jurong Town Hall Exit and Jurong Port Rd Exit.
Accident,1.410737847,103.7794495,12/2/18,7:50:00 AM,Accident on Mandai Road (towards Mandai Lake Road) after Jalan Ulu Sembawang with congestion.
Heavy Traffic,1.387082657,103.9133671,12/2/18,7:48:00 AM,Heavy Traffic on TPE (towards PIE) after Punggol Rd Exit.
Accident,1.347398525,103.9843428,12/2/18,7:48:00 AM,Accident on Airport Boulevard (towards South Perimeter Road) after T3 Departure Drive.
Heavy Traffic,1.324126344,103.8117362,12/2/18,7:46:00 AM,Heavy Traffic on Dunearn Road (towards City) after Hillcrest Road.
Vehicle breakdown,1.38293022,103.737337,12/2/18,7:38:00 AM,Vehicle breakdown on KJE (towards PIE) after Choa Chu Kang Dr Exit.
Heavy Traffic,1.425264929,103.7768756,12/2/18,7:37:00 AM,Heavy Traffic on SLE (towards BKE) before BKE Exit
Accident,1.417883019,103.8021314,12/2/18,7:26:00 AM,Accident on SLE (towards CTE) before Mandai Ave Exit with congestion till BKE Entrance. Avoid lane 1.
Heavy Traffic,1.32607894,103.6658579,12/2/18,7:20:00 AM,Heavy Traffic on PIE (towards Tuas) at AYE Exit.
Heavy Traffic,1.333866088,103.813959,12/2/18,7:19:00 AM,Heavy Traffic on PIE (towards Changi Airport) at Lornie Rd Exit.
Heavy Traffic,1.326679182,103.8279244,12/2/18,7:17:00 AM,Heavy Traffic on PIE (towards Changi Airport) between Eng Neo Ave and Stevens Rd Exit.
Accident,1.338164833,103.7792888,12/2/18,7:14:00 AM,Accident on Jalan Anak Bukit (towards City) after Jalan Jurong Kechil with congestion till Jalan Jurong Kechil. Avoid right lane.
Heavy Traffic,1.320710274,103.8750128,12/2/18,7:11:00 AM,Heavy Traffic on PIE (towards Tuas) between Paya Lebar Rd and KPE Exit.
Heavy Traffic,1.422916787,103.7733979,12/2/18,7:08:00 AM,Heavy Traffic on SLE (towards BKE) at BKE(PIE) Exit.
Vehicle breakdown,1.423854873,103.77439,12/2/18,7:07:00 AM,Vehicle breakdown on SLE (towards BKE) before BKE Exit.
Heavy Traffic,1.345698182,103.8598653,12/2/18,7:00:00 AM,Heavy Traffic on CTE (towards AYE) at Braddell Rd Exit.
Roadwork,1.389110349,103.7535936,12/2/18,2:55:00 AM,Roadworks on KJE (towards BKE) at Woodlands Rd Exit.
Vehicle breakdown,1.295736543,103.8763224,12/2/18,2:49:00 AM,Vehicle breakdown on MCE (towards ECP) at ECP (Changi) Exit.
Roadwork,1.384972173,103.9151509,12/2/18,2:44:00 AM,Roadworks on TPE (towards PIE) before KPE Exit. Avoid lane 3.
Roadwork,1.326114346,103.8682056,12/2/18,2:42:00 AM,Roadworks in Woodsville Tunnel (towards City). Avoid lane 1.
Roadwork,1.32901453,103.8685268,12/2/18,2:29:00 AM,Roadworks in Woodsville Tunnel (towards Upper Serangoon). Avoid lane 1.
Accident,1.290111997,103.8425797,12/2/18,1:59:00 AM,Accident in CTE Tunnel (towards AYE) before Havelock Exit. Avoid lanes 1 and 2.
Roadwork,1.360910367,103.7097497,12/2/18,1:44:00 AM,Roadworks on PIE (towards Tuas) at KJE(BKE) Exit.
Roadwork,1.359356301,103.711685,12/2/18,1:26:00 AM,Roadworks on PIE (towards Tuas) at KJE(BKE) Exit.
Roadwork,1.327324594,103.825534,12/2/18,1:18:00 AM,Roadworks on PIE (towards Changi Airport) at Stevens Rd Exit. Stevens Rd Exit closed.
Roadwork,1.307206107,103.8770002,12/2/18,1:15:00 AM,Roadworks on KPE (towards ECP) at Nicoll Highway Exit.
Roadwork,1.310305534,103.8440951,12/2/18,1:02:00 AM,Roadworks in CTE Tunnel (towards SLE) between Cairnhill Circle Entrance and Bukit Timah Rd Entrance. Avoid lane 1.
Roadwork,1.298818656,103.8436757,12/2/18,12:48:00 AM,Roadworks in CTE Tunnel (towards SLE) after Merchant Rd Exit. Avoid lane 3.
Vehicle breakdown,1.418572083,103.7714215,12/2/18,12:40:00 AM,Vehicle breakdown on BKE (towards PIE) after SLE Exit.
Roadwork,1.300543216,103.8378721,12/2/18,12:29:00 AM,Roadworks on Somerset Road (towards Grange Road) after Penang Road.
Road Block,1.359125679,103.9030584,12/2/18,12:02:00 AM,Road Closure on KPE (towards ECP) after Tampines Rd Exit.
Roadwork,1.30913548,103.8432196,11/2/18,11:59:00 PM,Roadworks in CTE Tunnel (towards AYE) before Cairnhill Circle Exit. Avoid lanes 3 and 4.
Roadwork,1.328946597,103.8559998,11/2/18,11:53:00 PM,Roadworks on PIE (towards Tuas) at Toa Payoh (Kim Keat Link) Exit.
Roadwork,1.388826639,103.7590505,11/2/18,11:50:00 PM,Roadworks on KJE (towards PIE) at Woodlands Rd Exit.
Vehicle breakdown,1.423857177,103.7925573,11/2/18,11:46:00 PM,Vehicle breakdown on SLE (towards BKE) after Woodlands Ave 12 Exit.
Roadwork,1.310269359,103.844165,11/2/18,11:38:00 PM,Roadworks in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit. Avoid lane 4.
Roadwork,1.422729663,103.7947628,11/2/18,11:00:00 PM,Roadworks on SLE (towards CTE) before Woodlands Ave 12 Exit. Avoid lane 3.
Roadwork,1.339258628,103.9443865,11/2/18,10:54:00 PM,Roadworks on PIE (towards Tuas) after Tampines.
Roadwork,1.331091228,103.7640645,11/2/18,10:19:00 PM,Roadworks on PIE (towards Tuas) at Clementi Ave 6 Entrance.
Roadwork,1.339512498,103.6796247,11/2/18,10:00:00 PM,Roadworks on PIE (towards Changi Airport) after Pasir Laba. Avoid lane 1.
Roadwork,1.300543216,103.8378721,11/2/18,9:35:00 PM,Roadworks on Somerset Road (towards Grange Road) after Penang Road.
Heavy Traffic,1.323504638,103.8578813,11/2/18,9:28:00 PM,Heavy Traffic on CTE (towards SLE) between Bukit Timah Rd Entrance and Jalan Bahagia Exit.
Roadwork,1.328833672,103.7640155,11/2/18,9:12:00 PM,Roadworks on Clementi Avenue 6 (towards Clementi Loop) after PIE. Avoid left lane.
Roadwork,1.426315014,103.7861502,11/2/18,9:10:00 PM,Roadworks on SLE (towards CTE) after Woodlands Ave 2 Exit. Avoid lane 1.
Roadwork,1.399246573,103.8134749,11/2/18,8:46:00 PM,Roadworks on SLE (towards CTE) before Upper Thomson Rd Exit. Avoid lane 3.
Accident,1.321761523,103.7100995,11/2/18,8:46:00 PM,Accident on Jalan Boon Lay (towards Jurong Pier Road) after Jalan Ahmad Ibrahim.
Roadwork,1.333710867,103.7623038,11/2/18,8:37:00 PM,Roadworks on PIE (towards Tuas) at Clementi Ave 6 Entrance.
Roadwork,1.396084337,103.841143,11/2/18,8:27:00 PM,Roadworks on SLE (towards BKE) after TPE Entrance. Avoid lane 4.
Roadwork,1.344362887,103.77553,11/2/18,7:44:00 PM,Roadworks on Jalan Anak Bukit (towards City) after Old Jurong Road. Avoid left lane.
Vehicle breakdown,1.350812275,103.8578238,11/2/18,7:30:00 PM,Vehicle breakdown on CTE (towards AYE) before Braddell Rd/Lor Chuan Exit.
Vehicle breakdown,1.336664452,103.7573725,11/2/18,7:28:00 PM,Vehicle breakdown on PIE (towards Tuas) before Toh Guan Rd Exit.
Obstacle,1.354353613,103.8568973,11/2/18,7:16:00 PM,Obstacle on CTE (towards AYE) after AMK Ave 1 Exit. Avoid lane 1.
Accident,1.371913477,103.9395614,11/2/18,7:08:00 PM,Accident on TPE (towards PIE) before Elias Rd Exit.
Roadwork,1.322874937,103.6907933,11/2/18,7:03:00 PM,Roadworks on AYE (towards MCE) at Pioneer Circus Exit.
Roadwork,1.280081785,103.8395392,11/2/18,6:32:00 PM,Roadworks on Outram Road (towards Eu Tong Sen Street).
Vehicle breakdown,1.295964004,103.879134,11/2/18,6:14:00 PM,Vehicle breakdown on ECP (towards Changi Airport) at Fort Rd Exit.
Obstacle,1.381071834,103.775673,11/2/18,5:30:00 PM,Obstacle on BKE (towards Woodlands) before KJE Exit. Avoid lane 1.
Vehicle breakdown,1.339745816,103.8616919,11/2/18,5:09:00 PM,Vehicle breakdown on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 5.
Roadwork,1.316333719,103.8924175,11/2/18,4:45:00 PM,Roadworks on Paya Lebar Road (towards Guillemard Road) after Sims Avenue. Avoid left lane.
Roadwork,1.446961128,103.8258737,11/2/18,4:32:00 PM,Roadworks on Sembawang Road (towards Canberra Drive) after Canberra Link.
Heavy Traffic,1.301950149,103.8346126,11/2/18,4:26:00 PM,Heavy Traffic on Orchard Turn (towards Orchard Boulevard) after Orchard Link.
Roadwork,1.328762024,103.9502231,11/2/18,4:22:00 PM,Roadworks on Upper Changi Road East (toward City) after Xilin Avenue. Avoid right lane.
Roadwork,1.322375568,103.8259307,11/2/18,4:22:00 PM,Roadworks on Whitley Road (towards Merryn Road) after Dunearn Road.
Vehicle breakdown,1.395064848,103.8371053,11/2/18,4:21:00 PM,Vehicle breakdown on SLE (towards BKE) at Yishun(Lentor Ave) Exit.
Roadwork,1.369809782,103.8621893,11/2/18,4:18:00 PM,Roadworks on Ang Mo Kio Avenue 3 (towards Ang Mo Kio Industrial Park 2) after Ang Mo Kio Avenue 5. Avoid left lane.
Vehicle breakdown,1.321518355,103.9696979,11/2/18,4:14:00 PM,Vehicle breakdown on ECP (towards City) before East Coast Park Carpark H Exit.
Roadwork,1.332014144,103.8615218,11/2/18,4:10:00 PM,Roadworks on CTE (towards SLE) at Upper Serangoon Rd Exit.
Roadwork,1.352809014,103.7292204,11/2/18,3:54:00 PM,Roadworks on PIE (towards Tuas) at Jurong East Ave 1 Exit.
Roadwork,1.31565929,103.7594346,11/2/18,3:30:00 PM,Roadworks on AYE (towards MCE) at Clementi Ave 6 Exit.
Vehicle breakdown,1.407890858,103.8082166,11/2/18,3:27:00 PM,Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
Roadwork,1.342958896,103.6865647,11/2/18,3:26:00 PM,Roadworks on PIE (towards Tuas) after Pioneer Rd North.
Roadwork,1.3315614,103.8691872,11/2/18,3:20:00 PM,Roadworks on Upper Serangoon Road (towards City) after Wan Tho Avenue. Avoid right lane.
Accident,1.335006323,103.9337392,11/2/18,3:17:00 PM,Accident on PIE (towards Tuas) at Bedok North Ave 3 Exit.
Roadwork,1.281383969,103.8315436,11/2/18,1:54:00 PM,Roadworks on CTE (towards AYE) after Outram Rd Exit. Avoid lane 1.
Roadwork,1.322905229,103.8908162,11/2/18,1:52:00 PM,Roadworks on PIE (towards Changi Airport) after Paya Lebar Rd. Avoid lane 1.
Roadwork,1.406916521,103.8087987,11/2/18,1:38:00 PM,Roadworks on SLE (towards CTE) after Mandai Ave Exit. Avoid lane 1.
Roadwork,1.329309256,103.8529098,11/2/18,1:32:00 PM,Roadworks on PIE (towards Tuas) after Toa Payoh Exit.
Roadwork,1.304261044,103.8233675,11/2/18,1:23:00 PM,Roadworks on Grange Road (towards Cuscaden Road) after Tanglin Road.
Vehicle breakdown,1.330312674,103.8606169,11/2/18,1:18:00 PM,Vehicle breakdown on PIE (towards Tuas) at CTE(SLE) Exit.
Vehicle breakdown,1.3304588,103.8622631,11/2/18,11:44:00 AM,Vehicle breakdown on PIE (towards Changi Airport) after CTE.
Roadwork,1.303566003,103.9177055,11/2/18,11:40:00 AM,Roadworks on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 1.
Vehicle breakdown,1.348395094,103.7898067,11/2/18,11:34:00 AM,Vehicle breakdown on PIE (towards Changi Airport) before BKE.
Roadwork,1.309501294,103.8434405,11/2/18,11:29:00 AM,Roadworks in CTE Tunnel (towards SLE) after Cairnhill Circle Entrance. Avoid lane 4.
Roadwork,1.311074619,103.8429849,11/2/18,11:09:00 AM,Roadworks on Bukit Timah Road (towards Woodlands) after Cavenagh Road.
Roadwork,1.332014144,103.8615218,11/2/18,11:04:00 AM,Roadworks on CTE (towards SLE) at Upper Serangoon Rd Exit.
Roadwork,1.329694156,103.7640099,11/2/18,11:02:00 AM,Roadworks on Clementi Avenue 6 (towards PIE) after Clementi Loop. Avoid left lane.
Roadwork,1.425650933,103.7777574,11/2/18,11:01:00 AM,Roadworks on SLE (towards CTE) after BKE Entrance. Avoid lane 1.
Vehicle breakdown,1.343857605,103.7447648,11/2/18,10:53:00 AM,Vehicle breakdown on PIE (towards Tuas) after Toh Guan Rd Exit.
Vehicle breakdown,1.343687478,103.7450646,11/2/18,10:42:00 AM,Vehicle breakdown on PIE (towards Tuas) after Toh Guan Rd Exit. Avoid lane 4.
Roadwork,1.301650727,103.8623828,11/2/18,10:38:00 AM,Roadworks on Beach Road near Beach Road/Jalan Sultan Junction.
Roadwork,1.323296221,103.8927294,11/2/18,10:33:00 AM,Roadworks on PIE (towards Tuas) after Paya Lebar Rd. Avoid lane 3.
Roadwork,1.30176951,103.9113225,11/2/18,10:30:00 AM,Roadworks on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 1.
Roadwork,1.353601758,103.7875868,11/2/18,10:15:00 AM,Roadworks on BKE (towards PIE) before PIE Exit.
Roadwork,1.369809782,103.8621893,11/2/18,10:08:00 AM,Roadworks on Ang Mo Kio Avenue 3 (towards Ang Mo Kio Industrial Park 2) after Ang Mo Kio Avenue 5.
Roadwork,1.287670109,103.7949365,11/2/18,9:55:00 AM,Roadworks on AYE (towards Tuas) before Normanton Exit. Avoid lane 1.
Vehicle breakdown,1.348123743,103.7352271,11/2/18,9:54:00 AM,Vehicle breakdown on PIE (towards Changi Airport) at Jurong Town Hall Exit.
Roadwork,1.347103653,103.8469864,11/2/18,9:54:00 AM,Roadworks on Bishan Road (towards Bishan Lane) after Bishan Street 11. Avoid left lane.
Vehicle breakdown,1.396160855,103.8411582,11/2/18,9:53:00 AM,Vehicle breakdown on SLE (towards CTE) after Lentor Ave Exit.
Roadwork,1.369938725,103.8614807,11/2/18,9:49:00 AM,Roadworks on Ang Mo Kio Avenue 5 (towards Ang Mo Kio Avenue 3) after CTE. Avoid right lane.
Roadwork,1.290176525,103.8480481,11/2/18,9:44:00 AM,Roadworks on River Valley Road (towards Hill Street) after Canning Lane. Avoid left lane.
Roadwork,1.320029124,103.854416,11/2/18,9:37:00 AM,Roadworks on CTE (towards AYE) after Moulmein Rd Exit. Avoid lane 1.
Roadwork,1.355210943,103.7850637,11/2/18,9:36:00 AM,Roadworks on BKE (towards Woodlands) after PIE Entrance.
Roadwork,1.348992279,103.7906714,11/2/18,9:33:00 AM,Roadworks on PIE (towards Changi Airport) after BKE. Avoid lane 1.
Roadwork,1.393586676,103.8311016,11/2/18,9:23:00 AM,Roadworks on SLE (towards BKE) after Lentor Ave Exit. Avoid lane 1.
Roadwork,1.280359679,103.8395602,11/2/18,9:22:00 AM,Roadworks on Outram Road (towards Eu Tong Sen Street). Avoid right lane.
Roadwork,1.311732858,103.8884232,11/2/18,9:18:00 AM,Roadworks on Guillemard Road (towards Lorong 34 Geylang) after Lorong 36 Geylang.
Roadwork,1.34026557,103.7792056,11/2/18,9:15:00 AM,Roadworks on Jalan Anak Bukit (towards City) after Jalan Jurong Kechil. Avoid left lane.
Roadwork,1.295625738,103.8901229,11/2/18,9:13:00 AM,Roadworks on ECP (towards City) after Still Rd Sth Exit. Avoid lane 4.
Roadwork,1.310699392,103.779738,11/2/18,9:11:00 AM,Roadworks on Commonwealth Avenue West (towards Tuas) after Dover Avenue. Avoid left lane.
Roadwork,1.30400871,103.9194724,11/2/18,9:07:00 AM,Roadworks on ECP (towards City) before Still Rd Sth Exit. Avoid lane 3.
Roadwork,1.315843341,103.8866095,11/2/18,9:03:00 AM,Roadworks on Sims Avenue (toward Changi) after Aljunied Road. Avoid left lane.
Roadwork,1.316333719,103.8924175,11/2/18,9:01:00 AM,Roadworks on Paya Lebar Road (towards Guillemard Road) after Sims Avenue. Avoid left lane.
Roadwork,1.282835123,103.8349232,11/2/18,9:00:00 AM,Roadworks in CTE Tunnel (towards AYE) after Outram Rd Exit. Avoid lane 1.
Roadwork,1.323964408,103.872521,11/2/18,9:00:00 AM,Roadworks on PIE (towards Changi Airport) before Kallang Way. Avoid lane 1.
Roadwork,1.340525661,103.9718614,11/2/18,8:52:00 AM,Roadworks on PIE (towards Changi Airport) after TPE.
Roadwork,1.284015992,103.8494556,11/2/18,8:46:00 AM,Roadworks on Church Street (towards Telok Ayer Street) after China Street. Avoid right lane.
Roadwork,1.324907343,103.9005938,11/2/18,8:44:00 AM,Roadworks on PIE (towards Tuas) after Jalan Eunos.
Roadwork,1.322661246,103.6779219,11/2/18,8:30:00 AM,Roadworks on AYE (towards MCE) after Benoi Rd Exit. Avoid lane 3.
Accident,1.349158851,103.7702479,11/2/18,8:29:00 AM,Accident on Upper Bukit Timah Road (towards Woodlands) after Old Jurong Road. Avoid left lane.
Roadwork,1.335474351,103.9287336,11/2/18,8:22:00 AM,Roadworks on PIE (towards Tuas) after Bedok North Avenue 3 exit. Avoid lane 1.
Accident,1.391937829,103.7739358,11/2/18,8:16:00 AM,Accident on KJE (towards BKE) at BKE(Woodlands) Exit.
Roadwork,1.280081785,103.8395392,11/2/18,8:10:00 AM,Roadworks on Outram Road (towards Eu Tong Sen Street).
Roadwork,1.320790158,103.7775153,11/2/18,8:10:00 AM,Roadworks on Ulu Pandan Road (towards Pandan Valley). Avoid left lane.
Roadwork,1.311922101,103.949859,11/2/18,8:06:00 AM,Roadworks on ECP (towards Changi Airport) after Bayshore Rd Exit. Avoid lane 1.
Roadwork,1.281556466,103.850358,11/2/18,8:04:00 AM,Roadworks on Market Street (towards Cross Street) after Cecil Street. Avoid right lane.
Roadwork,1.389112699,103.7533043,11/2/18,8:01:00 AM,Roadworks on KJE (towards BKE) at Woodlands Rd Exit.
Roadwork,1.330740336,103.8608522,11/2/18,8:01:00 AM,Roadworks on PIE (towards Changi Airport) at Upper Serangoon Rd Exit.
Roadwork,1.303591833,103.8345164,11/2/18,7:18:00 AM,Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid left lane.
Roadwork,1.323966142,103.7433509,11/2/18,7:04:00 AM,Roadworks on AYE (towards Tuas) after Jurong Town Hall Exit. Avoid lane 1.
Roadwork,1.313964109,103.7084707,11/2/18,7:03:00 AM,Roadworks on Jalan Buroh (towards Tuas) after Jurong Pier Road. Avoid left lane.
Roadwork,1.314117607,103.7072443,11/2/18,7:00:00 AM,Roadworks on Jalan Buroh (towards Tuas) after Jurong Pier Road. Avoid left lane.
Roadwork,1.326800922,103.8298037,11/2/18,6:47:00 AM,Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4.
